Churn_Score,Total_Charges,Tenure_Months,Monthly_Charge,Contract_Month-to-month,CLTV,Latitude,Zip_Code,Longitude,Online_Security,Churn_Label,Senior_Citizen,Partner,Dependents,Paperless_Billing,Tech_Support,Device_Protection,Payment_Method_Bank transfer (automatic),Payment_Method_Credit card (automatic),Payment_Method_Electronic check,Payment_Method_Mailed check,Internet_Service_DSL,Internet_Service_Fiber optic,Internet_Service_No,Contract_Month-to-month,Contract_One year,Contract_Two year,CustomerID
28,3027.25,66,45.55,FALSE,6238,34.035849,90402,-118.503508,0,0,1,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,5386-THSLQ
61,100.2,5,24.3,TRUE,4015,34.026334,90404,-118.474222,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,6180-YBIQI
21,7303.05,72,104.15,FALSE,4594,34.005439,90405,-118.477507,1,0,0,1,0,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,6728-DKUCO
60,927.65,32,30.15,FALSE,3585,33.833699,90501,-118.314387,1,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,9750-BOOHV
53,3921.3,43,94.35,FALSE,5845,33.833181,90502,-118.292062,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,8597-CWYHH
23,1363.25,72,19.4,FALSE,5234,33.840399,90503,-118.353714,,0,0,1,0,0,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2848-YXSMW
28,3042.25,52,57.95,FALSE,6078,33.807882,90505,-118.347957,1,0,0,0,0,0,1,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,4549-ZDQYY
65,3954.1,43,91.65,TRUE,3826,34.007353,90601,-118.033683,0,0,0,0,0,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,5712-AHQNN
35,3423.5,64,54.6,FALSE,4850,33.945318,90603,-117.992066,0,0,0,1,0,1,1,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,5256-SKJGO
22,248.4,3,89.85,TRUE,4648,33.929704,90604,-118.01208,1,0,0,1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,3071-VBYPO
54,1126.35,36,31.05,FALSE,4871,33.960891,90605,-118.032222,1,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,9560-BBZXK
59,835.15,41,20.65,FALSE,5918,33.845706,90620,-118.012204,,0,0,0,0,0,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,8402-OOOHJ
28,2151.6,27,85.2,TRUE,3796,33.874224,90621,-117.993368,0,0,0,1,1,1,1,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,9445-ZUEQE
43,5515.45,56,99.8,FALSE,4606,33.850504,90623,-118.039892,0,0,0,1,0,1,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1091-SOZGA
47,112.75,6,20.7,TRUE,5346,33.818477,90630,-118.038307,,0,0,0,0,0,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,2928-HLDBA
59,350.35,7,50.7,TRUE,3097,33.902045,90638,-118.008961,1,0,0,1,1,0,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,6497-TILVL
76,62.9,4,20.85,TRUE,3172,34.015217,90640,-118.109962,,0,0,1,1,0,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,7219-TLZHO
32,3027.65,33,88.95,FALSE,5087,33.905963,90650,-118.08263,1,0,0,0,0,1,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,4622-YNKIJ
59,1723.95,72,23.55,FALSE,5901,33.933565,90670,-118.062611,,0,0,1,0,1,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,6734-PSBAW
68,19.75,1,19.75,TRUE,2484,33.801869,90680,-117.995068,,0,0,0,0,0,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,3930-ZGWVE
68,3985.35,71,56.45,FALSE,5372,33.867593,90701,-118.080637,1,0,1,0,0,1,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2639-UGMAZ
58,1215.65,13,85.95,TRUE,5886,33.8681,90703,-118.067402,0,0,0,0,0,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2876-GZYZC
63,3260.1,67,50.55,FALSE,6064,33.887676,90706,-118.127289,0,0,0,0,0,0,1,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,8587-XYZSF
79,1188.2,43,25.7,FALSE,2017,33.847755,90713,-118.112532,,0,0,0,0,1,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,7799-LGRDP
29,1778.5,23,75,TRUE,2221,33.841027,90715,-118.078097,1,0,0,0,0,1,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,7850-VWJUU
51,1277.75,64,20.2,FALSE,4557,33.830431,90716,-118.074071,,0,0,1,0,0,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,3774-VBNXY
40,1170.55,57,19.6,FALSE,4393,33.794209,90717,-118.317354,,0,0,0,0,1,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,6217-KDYWC
8,6425.65,72,88.05,FALSE,6102,33.897122,90723,-118.164432,1,0,1,1,0,1,1,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,3146-MSEGF
60,5971.25,61,101.05,FALSE,6311,33.744119,90732,-118.31448,0,0,0,1,0,1,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1095-WGNGG
53,5289.05,64,84.3,FALSE,5044,33.75462,90740,-118.071128,1,0,0,0,0,1,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2636-SJDOU
52,1756.2,71,23.95,FALSE,4329,33.719221,90742,-118.073596,,0,1,1,0,0,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1131-QQZEB
59,6416.7,65,99.05,FALSE,5878,33.728273,90743,-118.085304,1,0,0,1,0,1,1,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,5716-EZXZN
33,61.35,3,19.6,FALSE,2543,33.782068,90744,-118.262263,,0,0,0,0,0,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,6837-BJYDQ
30,1929.95,30,64.5,FALSE,4320,33.859171,90746,-118.252272,0,0,0,0,0,0,0,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,6440-DKQGE
35,1071.4,15,69.5,TRUE,3128,33.752524,90802,-118.210737,0,0,0,1,1,1,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,3466-BYAVD
58,564.35,8,68.55,TRUE,3123,33.760458,90803,-118.129725,0,0,0,1,1,1,1,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,3780-YVMFA
41,7930.55,70,108.15,FALSE,5192,33.864622,90805,-118.179626,1,0,0,1,0,1,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1679-JRFBR
62,5215.25,62,86.1,FALSE,5769,33.802664,90806,-118.179971,1,0,0,1,0,0,1,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,9073-ZZIAY
43,113.5,6,19.7,TRUE,4293,33.830099,90807,-118.182239,,0,0,1,1,0,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,3077-RSNTJ
46,1152.8,14,80.9,TRUE,2563,33.823943,90808,-118.111335,0,0,0,1,1,1,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,6551-GNYDG
32,1821.95,22,84.15,TRUE,3549,33.819814,90810,-118.222416,0,0,0,0,0,1,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,9167-APMXZ
72,419.9,22,20.15,FALSE,2173,33.781086,90813,-118.199049,,0,0,1,0,0,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,2749-CTKAJ
77,1024,16,64.25,FALSE,5511,33.771612,90814,-118.143866,1,0,0,1,0,0,0,1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,6371-NZYEG
8,251.6,10,25.7,FALSE,3611,33.797638,90815,-118.11662,,0,0,0,0,0,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,7554-NEWDD
22,764.55,13,56,TRUE,5156,33.778436,90822,-118.118648,1,0,0,0,1,1,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,8992-VONJD
43,135.2,2,69.7,TRUE,3056,34.137319,91006,-118.029837,0,0,0,0,0,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,4482-EWFMI
55,3958.25,53,73.9,FALSE,5644,34.128284,91007,-118.047732,0,0,0,0,0,1,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,4648-YPBTM
29,233.9,11,20.6,FALSE,4047,34.145695,91010,-117.95982,,0,0,1,0,0,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,2907-ILJBN
54,1363.45,69,19.9,FALSE,5570,34.234912,91011,-118.153729,,0,0,1,0,0,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,6345-FZOQH
54,6254.45,72,89.05,FALSE,6212,34.2112,91020,-118.230625,1,0,0,1,0,1,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,5997-OPVFA
62,321.4,16,20.4,TRUE,3990,34.110444,91030,-118.156957,,0,0,1,1,0,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,1159-WFSGR
51,3539.25,43,84.25,FALSE,4382,34.282704,91040,-118.312929,1,0,0,1,0,1,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,7654-YWJUF
52,1181.75,14,81.95,FALSE,2564,34.146635,91101,-118.139225,0,0,0,1,0,0,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,6727-IOTLZ
77,654.55,32,20.55,FALSE,5358,34.165383,91104,-118.123752,,0,0,0,0,0,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,5918-VUKWP
72,780.2,34,24.7,TRUE,3421,34.13946,91105,-118.166649,,0,0,1,0,0,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,1744-JHKYS
66,1559.25,15,105.35,TRUE,2721,34.122671,91108,-118.112911,0,0,0,1,1,1,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,5947-SGKCL
42,1252,61,20.55,FALSE,5110,34.17051,91201,-118.289463,,0,0,1,0,1,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,3712-PKXZA
48,45.3,1,45.3,TRUE,3575,34.153338,91203,-118.262974,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,6582-OIVSP
26,2453.3,33,74.75,FALSE,5344,34.13658,91205,-118.245839,1,0,0,1,0,0,0,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,5524-KHNJP
24,1023.85,20,51.8,TRUE,2764,34.195386,91208,-118.238508,0,0,0,0,0,1,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,4827-USJHP
55,82.15,3,30.4,TRUE,3108,34.239636,91214,-118.245259,0,0,0,0,0,0,1,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,8167-GJLRN
49,244.8,13,19.65,FALSE,2024,34.129058,91301,-118.759788,,0,0,0,0,0,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0956-SYCWG
72,2379.1,40,56.6,TRUE,3359,34.130861,91302,-118.68346,0,0,0,1,0,0,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,8017-UVSZU
23,3173.35,43,71.9,FALSE,4106,34.19829,91303,-118.602203,1,0,0,1,0,1,1,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,7100-FQPRV
72,1375.4,69,19.75,FALSE,5325,34.209532,91306,-118.577563,,0,0,1,0,0,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2984-RGEYA
74,8129.3,72,109.7,FALSE,5945,34.199787,91307,-118.68493,1,0,0,1,0,0,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,9680-NIAUV
28,1192.7,59,19.3,FALSE,4149,34.294142,91311,-118.603883,,0,0,1,0,0,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2146-EGVDT
36,1901.65,20,96.55,TRUE,4382,34.150354,91316,-118.518292,1,0,0,1,0,1,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2604-IJPDU
26,587.4,24,24.1,FALSE,4634,34.172071,91320,-118.946262,,0,0,1,1,1,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,9178-JHUVJ
62,6519.75,59,111.35,TRUE,6047,34.370378,91321,-118.504118,0,0,0,0,0,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,6168-YBYNP
55,8041.65,72,112.25,FALSE,4099,34.238208,91324,-118.55029,0,0,0,1,1,1,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,7255-SSFBC
25,20.75,1,20.75,TRUE,3358,34.236683,91325,-118.517588,,0,0,0,1,0,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,3645-DEYGF
69,2681.15,27,101.9,FALSE,3795,34.281911,91326,-118.556218,1,0,0,1,0,1,1,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,9323-HGFWY
53,1112.3,14,80.05,TRUE,4400,34.255442,91331,-118.421314,0,0,0,0,0,1,1,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,8544-GOQSH
63,7405.5,71,105.55,FALSE,5010,34.200175,91335,-118.540958,1,0,0,1,1,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,3363-DTIVD
26,1033.95,13,78.3,TRUE,5566,34.286131,91340,-118.435969,0,0,0,0,1,1,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,7018-WBJNK
51,2958.95,44,68.85,TRUE,2053,34.321621,91342,-118.399841,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,9142-KZXOP
52,2684.85,33,79.95,FALSE,3118,34.238802,91343,-118.482296,0,0,0,0,0,1,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,7674-YTAFD
32,4179.2,72,55.45,FALSE,4556,34.291273,91344,-118.505104,1,0,0,1,0,1,1,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,6348-SNFUS
58,6654.1,64,102.45,FALSE,6398,34.422519,91351,-118.420717,0,0,0,1,0,1,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1347-KTTTA
73,25.25,1,25.25,TRUE,5858,34.457005,91354,-118.573726,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,4195-NZGTA
76,1124.2,61,19.75,FALSE,5411,34.43987,91355,-118.644609,,0,0,0,1,0,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,7157-SMCFK
34,540.05,29,20,FALSE,3800,34.157137,91356,-118.548511,,0,0,1,0,0,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,4709-LKHYG
38,1975.85,23,86.8,TRUE,5788,34.214054,91360,-118.88109,0,0,1,1,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2504-DSHIH
38,3437.45,57,58.75,TRUE,4115,34.130992,91361,-118.894673,1,0,0,1,0,1,0,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0699-NDKJM
22,3139.8,72,45.25,FALSE,5041,34.191842,91362,-118.822796,1,0,0,1,0,0,1,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,9286-BHDQG
77,3789.2,66,56.6,FALSE,5500,34.153733,91364,-118.593408,1,0,0,1,0,1,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0230-WEQUW
33,5324.5,65,84.2,FALSE,5256,34.178068,91367,-118.615714,0,0,0,1,0,1,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2040-LDIWQ
22,624.6,8,80,TRUE,2165,34.19225,91377,-118.776874,0,0,0,0,0,1,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,6496-JDSSB
51,1836.9,71,24.75,FALSE,4642,34.506627,91384,-118.699048,,0,0,1,0,0,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,4443-EMBNA
21,20.2,1,20.2,FALSE,4160,34.178483,91401,-118.431791,,0,0,1,0,1,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,6469-MRVET
57,219.35,12,19.35,FALSE,4451,34.147149,91403,-118.463365,,0,0,0,0,1,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,5961-VUSRV
32,1288.75,24,50.6,FALSE,4806,34.202494,91405,-118.448048,1,0,0,0,0,1,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,6778-JFCMK
54,2545.75,31,81.15,FALSE,5643,34.195685,91406,-118.490752,1,0,0,1,0,1,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,6341-JVQGF
33,2723.15,30,89.9,TRUE,3233,34.146957,91423,-118.432138,0,0,0,0,0,1,1,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,4811-JBUVU
30,4107.25,47,85.3,FALSE,5698,34.152875,91436,-118.486056,1,0,0,1,0,1,1,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0945-TSONX
73,5760.65,54,108,FALSE,6370,34.188339,91501,-118.300942,1,0,0,0,0,1,1,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2651-ZCBXV
70,4747.5,50,93.5,TRUE,6367,34.177267,91502,-118.31003,1,0,0,0,0,1,1,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,3316-UWXUY
49,1566.9,72,20.25,FALSE,5733,34.174215,91505,-118.345928,,0,0,0,0,0,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,7083-MIOPC
46,702,29,25.15,TRUE,5491,34.169706,91506,-118.323548,,0,0,0,0,0,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,1984-GPTEH
62,299.05,10,29.6,FALSE,3180,34.15136,91602,-118.364786,0,0,0,0,0,1,1,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0621-JFHOL
73,1305.95,18,73.15,TRUE,4283,34.139082,91604,-118.39275,0,0,0,1,0,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,9903-LYSAB
53,284.35,16,19.75,FALSE,4272,34.187599,91606,-118.387125,,0,0,0,0,0,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,9227-UAQFT
37,6350.5,72,86.6,FALSE,4530,34.165783,91607,-118.399795,0,0,0,0,0,0,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,7301-ABVAD
26,7878.3,72,109.2,FALSE,4551,34.132275,91701,-117.611478,0,0,0,0,0,0,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6614-FHDBO
56,3187.65,41,74.7,FALSE,5246,34.174493,91702,-117.87068,1,0,0,1,0,1,1,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,7576-ASEJU
7,6126.15,65,94.4,TRUE,5348,34.098275,91706,-117.967399,1,0,1,1,0,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,9058-HRZSV
7,731.3,13,54.8,TRUE,5557,33.942895,91709,-117.725644,0,0,1,0,0,1,0,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,4522-AKYLR
40,273.4,4,75.35,TRUE,4033,33.990646,91710,-117.663025,1,0,1,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0221-WMXNQ
57,2531.8,41,65,FALSE,5043,34.127621,91711,-117.717863,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0303-UNCIP
46,4298.45,42,99,FALSE,2887,34.08111,91724,-117.853935,1,0,0,0,0,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0959-WHOKV
68,4619.55,51,93.5,FALSE,5561,34.10097,91730,-117.57882,1,0,0,1,0,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,4075-JFPGR
71,2633.3,32,83.7,FALSE,3945,34.04622,91733,-118.053753,0,0,0,0,0,0,1,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,3282-ZISZV
58,193.05,10,19.85,TRUE,3768,34.245289,91737,-117.642503,,0,0,0,0,1,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,3675-YDUPJ
56,4103.9,67,59.55,FALSE,4478,34.133809,91739,-117.523724,0,0,0,1,0,1,1,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,4111-BNXIF
38,7008.15,61,115.1,FALSE,6090,34.119363,91740,-117.855059,1,0,0,1,1,0,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,7017-VFHAY
33,5791.1,50,114.35,FALSE,5068,34.14649,91741,-117.849815,1,0,0,0,0,0,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,6655-LHBYW
50,1228.65,29,45,TRUE,3094,33.998471,91745,-117.973758,1,0,1,1,0,1,0,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5046-NUHWD
36,4925.35,57,89.85,TRUE,4429,34.144703,91750,-117.770299,0,0,1,1,0,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,7529-ZDFXI
67,1520.1,31,49.85,FALSE,2539,33.999992,91752,-117.535395,1,0,0,0,0,1,1,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,7605-BDWDC
61,5032.25,45,113.3,FALSE,4885,34.050322,91754,-118.147037,1,0,0,1,0,0,1,1,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1950-KSVVJ
40,5526.75,61,88.1,FALSE,5152,34.049172,91755,-118.115022,1,0,0,1,0,0,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0123-CRBRT
68,1195.25,50,24.9,FALSE,4297,34.231318,91759,-117.662032,,0,0,0,0,0,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,6292-TOSSS
59,2007.25,19,105,TRUE,3524,34.035602,91761,-117.591528,1,0,1,0,0,1,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,3197-ARFOY
59,1732.95,71,24.25,FALSE,5409,34.072121,91763,-117.698319,,0,0,1,0,1,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,7014-ZZXAW
68,3450.15,57,59.75,FALSE,4012,33.992416,91765,-117.807874,1,0,0,1,0,1,1,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,7633-MVPUY
